Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Buildings,Bermuda,0.204640661,0.204640661,0.290085337,0.278488782,0.239977881,0.278118505,0.210520704,0.252352988,0.208948035,0.221437552,0.208826317,0.185181524,0.167073052,0.191727095,0.235704574,0.213966806,0.201911059,0.272679739,0.312599005,0.387953595,0.262556225,0.225317943,0.181267494,0.178433518,0.16489603,0.160187823,0.167197803,0.160101296,0.086621379,0.119809983,0.092536021,0.095186638,0.097886003,0.097855313,0.090578967,0.080039985,0.08013119,0.09193246,0.076151104,0.072364713,0.051931188,0.057592977,0.07452635,0.087751753,0.097819686,0.076236541,0.10580625,0.093725866,0.113695506,0.112015171,0.092793809,0.103296363
Buildings,Bhutan,0.000978518,0.000978518,0.000854132,0.001135353,0.001599454,0.000977148,0.000933694,0.00055384,0.00078097,0.000779256,0.000978083,0.007603152,0.007488784,0.00759176,0.005730205,0.005933925,0.004757231,0.011181781,0.011514272,0.012865279,0.026113089,0.02650235,0.018517454,0.015153422,0.029929302,0.028644534,0.02519583,0.033510185,0.034251431,0.036096222,0.00799165,0.010308761,0.010241722,0.011008102,0.01257254,0.011957227,0.013139243,0.016940031,0.015225695,0.026756863,0.024185543,0.0277021,0.031428752,0.033673295,0.03206049,0.040421701,0.04293297,0.047708938,0.040059685,0.040688721,0.041509793,0.043141513
Buildings,Bolivia,0.373440384,0.373440384,0.404603578,0.454167848,0.503238687,0.548831543,0.581991204,0.617642488,0.644010507,0.631764522,0.675586474,0.725601707,0.727374743,0.799055131,0.791815203,0.790393435,0.692689988,0.718715396,0.66666007,0.679375584,0.637737072,0.664920798,0.713319853,0.66611532,0.721981284,0.779127866,0.836938982,0.96069156,0.97828575,0.982691521,1.431710905,1.464997928,1.541320959,1.649764126,1.821449532,1.922904556,1.372646446,1.420798797,1.444647698,1.500521204,1.549243642,1.636540616,1.698263842,1.782662487,1.881733699,1.957919518,2.026882738,2.104821949,2.188032446,2.170620056,1.986525351,2.185703502
Buildings,Bosnia and Herzegovina,2.576112722,2.576112722,2.89119909,2.337500924,3.130492879,3.489993453,3.311566023,3.692306833,2.947644677,2.60998031,2.598177362,2.589139225,4.374380378,5.561669249,4.521794725,4.610589494,3.702032607,3.754058641,2.667918083,3.559480907,5.144509056,5.109843624,4.302237796,3.79508734,0.759432645,0.827078729,0.659206008,0.969427677,0.855805722,0.817093362,1.190783513,1.259368727,1.115453566,1.733180913,1.69881921,1.905417242,1.526686174,1.678164023,2.019294349,1.279284785,1.584378037,1.630085806,1.492367652,1.209963106,1.185024756,1.244534465,1.363361952,1.071871008,0.928561574,0.774971191,0.765657829,0.58574277
Buildings,Botswana,0.012550651,0.012550651,0.012550651,0.015759174,0.015759174,0.015759174,0.015759174,0.015759174,0.015759174,0.022117082,0.025325597,0.04652581,0.04652581,0.049510332,0.055927377,0.063541277,0.076092194,0.075809057,0.085151185,0.127103912,0.135470343,0.135470343,0.153461766,0.173968887,0.174941439,0.149276979,0.160438265,0.150193805,0.379332051,0.225722349,0.297166322,0.381816392,0.39905586,0.305219294,0.248802558,0.184305664,0.193872087,0.307066817,0.203911846,0.253036942,0.196293533,0.184578401,0.203697814,0.20354665,0.225157129,0.14772935,0.128820784,0.124855927,0.125063182,0.124821864,0.114890818,0.118834519
Buildings,Brazil,7.888975238,7.888975238,9.064646387,10.51602486,10.95976303,11.54978067,12.72053031,13.37487776,14.16373411,16.05839622,17.5907742,17.55823576,19.15865665,19.96911194,19.48223695,21.77480578,22.42127797,24.4107291,26.4013141,27.24070039,27.53938487,27.2559008,28.53426638,29.7427339,31.48113753,33.30463315,34.02194324,36.11539144,34.73575298,36.18457174,35.63206582,37.24809259,36.69656045,34.56794868,35.04376387,34.30589727,34.41250003,36.02785169,37.91260182,37.05638685,38.06858124,36.95040655,37.56899453,37.90620151,38.6783203,38.55192263,38.36615242,39.69129305,39.20194073,39.48228743,36.64235341,38.97903677
Buildings,British Virgin Islands,0.015904167,0.015904167,0.019928412,0.020564148,0.018392568,0.019620703,0.015691271,0.01778073,0.015239012,0.015896355,0.014849937,0.02303467,0.018423934,0.018051371,0.015080953,0.012923419,0.00813609,0.019199551,0.020194629,0.020899551,0.019749946,0.019018643,0.019468319,0.016866525,0.016075868,0.015312074,0.020057543,0.019245286,0.010572133,0.014496027,0.017764763,0.018493721,0.019033209,0.020535585,0.019475729,0.016930414,0.016383442,0.016916425,0.01576563,0.019474096,0.012371877,0.021245218,0.02448342,0.029681665,0.025872988,0.024309899,0.026810449,0.022544828,0.031983933,0.02528551,0.021216205,0.023550857
Buildings,Brunei,0.018072221,0.018072221,0.018072221,0.018072221,0.018072221,0.018072221,0.018072221,0.018072221,0.018072221,0.018072221,0.027697789,0.027473789,0.036816478,0.036816478,0.036592478,0.042785789,0.036427881,0.036427881,0.04262092,0.04262092,0.045770305,0.045605707,0.051798745,0.057991791,0.064125957,0.057261185,0.060245708,0.069647269,0.060304845,0.060304845,0.060080839,0.059857104,0.059857104,0.059857104,0.048142489,0.051127012,0.075631774,0.108607351,0.23710329,0.217242871,0.099697003,0.102833024,0.099399552,0.148945951,0.175533829,0.123417202,0.121874681,0.169148782,0.209046191,0.093889813,0.095922984,0.095846527
Buildings,Bulgaria,25.80632222,25.80632222,26.38152562,28.4043827,27.79491356,30.34957346,29.89396219,29.49604684,27.00447047,29.4890387,30.84488089,27.70721837,27.30825573,27.53761304,26.48927226,23.82215492,24.47043886,24.42307475,14.64462559,14.54272496,7.647943077,5.542797367,5.351787606,5.918525958,5.404629267,4.075620885,4.559559032,3.436892635,3.530298617,2.888166499,2.225429153,2.05564642,2.425898794,2.553387845,2.129956108,2.133294835,2.364230018,2.070616975,1.827175831,1.593343062,1.7473039,1.982473154,1.92638385,1.661279698,1.416000988,1.566169412,1.596950486,1.638627432,1.475596023,1.404781753,1.277035771,1.454726213
Buildings,Burkina Faso,0.10340147,0.10340147,0.100281039,0.104808377,0.109735388,0.113512276,0.089770151,0.088586459,0.085992036,0.096126163,0.09736318,0.082545897,0.091861902,0.092717646,0.085965978,0.082458677,0.083229021,0.113298004,0.104210865,0.100285612,0.065188185,0.084937868,0.076503174,0.080281254,0.09408635,0.09435561,0.098461337,0.161163208,0.143508942,0.14268557,0.156075127,0.183721248,0.180427122,0.200905588,0.171906546,0.173723379,0.165325362,0.239363979,0.228168163,0.203845952,0.215859208,0.259795433,0.328245891,0.388051579,0.343612446,0.399276721,0.40688349,0.464300448,0.451656262,0.462649871,0.45686569,0.49353833
Buildings,Burundi,0.02412701,0.02412701,0.023398909,0.024455288,0.025604924,0.026486198,0.020946368,0.020670174,0.020064808,0.022429438,0.022718075,0.022012239,0.021434444,0.024724706,0.028655326,0.028434026,0.024552923,0.034824893,0.047338713,0.059075426,0.040051025,0.05238329,0.043193449,0.047866846,0.053222615,0.051292842,0.053340741,0.053434878,0.05359677,0.053289341,0.052476777,0.04167689,0.035942328,0.029210439,0.033971033,0.026571423,0.031947779,0.053455866,0.027273381,0.025715018,0.037899525,0.049826384,0.049067807,0.052922779,0.04633464,0.042545538,0.051299366,0.059637057,0.070215067,0.075084595,0.065851662,0.070318082
Buildings,Cabo Verde,0.072381029,0.072381029,0.070196727,0.073365864,0.076814771,0.079458593,0.062839106,0.062010521,0.060194425,0.067288314,0.068154226,0.057782128,0.027558571,0.027815294,0.031520858,0.031277429,0.008189805,0.011551865,0.013453723,0.017557598,0.011309616,0.012914473,0.013626334,0.013264988,0.016689719,0.016291916,0.018802936,0.018840707,0.018188287,0.018084139,0.052915235,0.061338987,0.062610865,0.062739627,0.065372036,0.096656958,0.099112498,0.112941204,0.098146794,0.089943905,0.094685495,0.115044284,0.106451641,0.101395599,0.103336503,0.092589988,0.10496975,0.109365772,0.097190678,0.097725667,0.096520804,0.104268861
Buildings,Cambodia,0.09187783,0.09187783,0.080355692,0.106668969,0.151119077,0.091062801,0.087114865,0.051353151,0.07242586,0.072947913,0.091548106,0.075825234,0.082194228,0.094675129,0.079987823,0.078987221,0.058478069,0.075297635,0.088882339,0.104232581,0.115655735,0.125963428,0.110618005,0.090505337,0.150639789,0.122744021,0.125810017,0.131942015,0.120037306,0.144617012,0.193981764,0.138844566,0.215649385,0.326129408,0.237522383,0.256021499,0.274520312,0.247696263,0.239582354,0.505137069,0.28048049,0.237812919,0.324183006,0.502766998,0.7008414,0.905804788,1.039109583,1.106409521,1.273518668,1.462172099,1.491676756,1.550314432
Buildings,Cameroon,0.056356759,0.056356759,0.03431227,0.043759822,0.056356759,0.125639628,0.116027213,0.16310129,0.172548849,0.222771744,0.251114709,0.272830034,0.284932945,0.284768649,0.312782191,0.381571593,0.393345345,0.390196261,0.415225275,0.673296474,0.685564253,0.679924372,0.53456644,0.553626149,0.620089364,0.56638795,0.531581653,0.559760323,0.613955191,0.551464819,0.703472172,0.59689251,0.532755797,0.572872817,0.537902218,0.484201074,0.408619737,0.376798258,0.363542991,0.360393907,0.365704895,0.404834155,0.426055761,0.453246671,0.486406325,0.561494209,0.564808155,0.612459918,0.645895061,0.664034015,0.605339656,0.649497185
Buildings,Canada,98.39056082,98.68935914,105.9744807,94.67477775,99.67261387,94.25396,98.53373413,96.92281511,95.4651879,92.70859783,89.69864998,83.68811542,89.68137411,84.1377387,82.01239154,82.47544326,79.44737565,73.32342659,77.87354717,83.42700639,70.15772248,69.71043233,72.21060821,75.69669418,76.99545372,76.57029912,82.61565472,80.31879244,72.81399761,76.28035609,81.86095092,77.5109287,83.28220211,87.48171875,84.49161364,87.30160721,82.80353244,88.42310202,87.96958773,83.63184089,81.79447435,88.55325299,82.94398378,86.45315739,91.28947481,88.01189857,85.75530152,90.59191975,96.79459341,96.94526854,91.31583814,95.21716421
Buildings,Cayman Islands,0.042117568,0.042117568,0.057450207,0.056387014,0.049168306,0.055523176,0.042750914,0.05036021,0.042143043,0.044443744,0.041791101,0.050059146,0.041650359,0.038483809,0.054014533,0.049476762,0.046900607,0.047053948,0.115797082,0.118641691,0.120249944,0.113126089,0.117749522,0.096360306,0.105680699,0.106978177,0.108639525,0.104059141,0.056363787,0.077908984,0.081280396,0.083770945,0.084692439,0.086336418,0.073334896,0.063416258,0.057097198,0.068283007,0.060984082,0.067314233,0.041635812,0.074812489,0.080053578,0.095991695,0.083535934,0.082861246,0.08941418,0.092298215,0.098462698,0.117836737,0.097598321,0.108649131
Buildings,Central African Republic,0.034467157,0.034467157,0.033427013,0.034936126,0.036578463,0.037837425,0.029923384,0.02952882,0.028664012,0.032042054,0.032454393,0.035769889,0.042868888,0.046358823,0.040117456,0.039807637,0.041229139,0.050327945,0.043349275,0.046846275,0.032470845,0.039294837,0.033398573,0.03639235,0.040961937,0.041074999,0.043132304,0.043209728,0.041713453,0.041474246,0.046909926,0.050038127,0.046966895,0.04423233,0.04159248,0.038836426,0.038866501,0.039118904,0.025944034,0.023736126,0.024073607,0.027459067,0.030090496,0.019335823,0.020302408,0.026200902,0.030534322,0.031353369,0.028784753,0.029628008,0.027043893,0.02904077
Buildings,Chad,0.068934313,0.068934313,0.066854026,0.069872251,0.073156925,0.075674851,0.059846767,0.059057639,0.057328024,0.064084109,0.064908786,0.052279068,0.058179205,0.058721176,0.025789793,0.031277429,0.046079626,0.055030459,0.028240605,0.033561618,0.045395677,0.050975265,0.045921591,0.021373205,0.024913747,0.024985046,0.024970698,0.027097534,0.026159195,0.026009106,0.040154027,0.039808491,0.037349487,0.03744628,0.037749,0.038791761,0.038066562,0.042520023,0.039072766,0.040937925,0.044686011,0.067859927,0.126780681,0.128541284,0.127094691,0.116182498,0.123642332,0.188097582,0.180652074,0.188864544,0.172205417,0.184791348
Buildings,Chile,2.627363933,2.627363933,2.958727111,3.107894056,2.842126952,2.569021339,2.67152438,2.784492353,2.633899573,2.54449187,2.476005301,2.486572774,2.479339596,2.255352441,2.28191444,2.205040686,2.51889456,2.410969591,2.632828325,2.820390831,3.357705789,3.783713128,4.282444431,4.368330349,4.591248704,4.492554172,4.595473067,5.172174718,4.225042553,4.51155402,4.751046809,4.711412913,4.660107788,4.274196824,4.91507203,4.434205305,4.412946924,4.886789634,5.020482343,5.242022944,5.983655043,7.023373388,6.247777388,6.063277721,5.429004973,5.51242687,6.727653746,7.859942838,8.057063079,7.790618667,7.187399066,7.441035785
