Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Power Industry,Bermuda,0.194047914,0.194047914,0.190984481,0.21525559,0.19171952,0.238595837,0.255665676,0.264343983,0.31493741,0.273866069,0.273825543,0.227593902,0.229976431,0.244831055,0.269940149,0.26886779,0.246617064,0.353316657,0.383182601,0.36934243,0.266711281,0.274059526,0.233006838,0.216241897,0.209159203,0.235111001,0.242212403,0.2199739,0.239214557,0.213997941,0.247904955,0.251124035,0.296774392,0.436242312,0.438814272,0.452443236,0.495329947,0.540058169,0.532423067,0.487066265,0.591254981,0.501718914,0.537196783,0.498926993,0.613042333,0.531162706,0.628035291,0.388601306,0.419196435,0.413619508,0.341358339,0.380311608
Power Industry,Bhutan,0.000163408,0.000163408,0.000335353,0.000502004,0.000593526,0.000604658,0.000691463,0.001077926,0.000785677,0.000865714,0.000892149,0.009119816,0.009304022,0.009253916,0.008387262,0.00992217,0.010437898,0.013134871,0.012741388,0.011231281,0.023910963,0.023653351,0.025058357,0.026536147,0.02005414,0.031580074,0.033810933,0.03678611,0.048344187,0.043909332,0.086396979,0.117566438,0.128974698,0.145195856,0.153748635,0.170718116,0.178729587,0.142772068,0.113302782,0.107053094,0.125940557,0.119460371,0.128950909,0.15418799,0.167041437,0.190529486,0.218468954,0.248988212,0.256327453,0.268911687,0.277721477,0.28663716
Power Industry,Bolivia,0.220364798,0.220364798,0.239153061,0.250040122,0.271864411,0.29249591,0.300681547,0.347845422,0.395941824,0.421863701,0.404559284,0.477838972,0.393784948,0.442635814,0.47007953,0.45687232,0.517190037,0.532656607,0.521418923,0.619374377,0.773775614,0.695396659,0.916109027,0.84620045,1.139675854,1.342173716,1.166986325,1.405619913,1.624945189,1.140420362,1.213170041,1.01018706,1.079537645,1.375009822,1.330629112,1.607218463,1.741894439,1.933541399,2.17679749,2.407693074,2.850848546,3.149703699,3.166040845,3.103249134,3.602995772,3.628379136,4.398200391,4.177192003,3.843130145,3.37404288,2.797963244,3.256232899
Power Industry,Bosnia and Herzegovina,3.015449619,3.015449619,3.262708899,3.642272268,3.597760951,3.955018937,4.800552294,5.058208911,5.677513146,6.251207546,6.353901272,7.967329341,8.280248337,9.629206694,10.53066728,11.1648381,11.51668596,11.23555188,11.73494789,11.76396777,10.72352755,8.699572375,6.881678383,5.975586665,0.685401831,0.79049015,2.097200815,5.834302966,7.930731099,7.810869414,8.860439692,8.705946033,9.50765006,10.27734773,10.14323649,10.36978611,11.69218717,12.241987,13.27871411,13.62134621,13.39310385,15.97695014,14.76496949,14.54793242,12.26172779,12.1198041,14.29639986,14.65169357,14.50130305,13.25089104,13.61121564,7.253113508
Power Industry,Botswana,0.044434088,0.044434088,0.067356273,0.103295462,0.266216994,0.338248929,0.481315292,0.438890492,0.548060759,0.642638331,0.628925226,0.633326438,0.688694576,0.632635958,0.5663238,0.605768872,0.759555545,0.781781614,1.060878813,1.171390892,1.523211758,1.40348467,1.648253291,1.640105966,1.658244158,1.750144481,1.31485066,1.402788131,1.315826925,1.660476405,1.660476405,1.244296644,1.310888529,1.373392139,1.612479294,1.678197793,1.276388237,1.075483058,1.053634366,0.939788432,0.566998221,1.071766174,0.483136245,2.316245718,3.751188497,3.814388647,3.622704678,4.284722284,4.180338077,4.075836481,3.66365697,3.859790982
Power Industry,Brazil,7.461687861,7.461687861,6.04921419,6.571362495,5.793847561,5.816229126,5.741005043,6.369412717,9.049250646,8.644340091,8.931369698,10.57408109,9.73682633,8.682499897,10.013055,10.07799107,16.89268806,15.05677412,14.07223414,12.60149054,12.76624793,14.03950528,15.23769042,14.44941898,13.70713654,15.67838003,17.07925374,19.72096536,20.59000495,28.26681804,31.49508074,35.47902853,30.46210373,29.46251737,33.97350457,34.72207029,34.77060821,32.94807387,42.64875136,30.54341526,45.83728493,37.03453435,55.78868966,78.91366703,96.31032138,92.64873672,70.54784536,70.64108349,62.32145273,65.22301533,59.0599036,72.43760263
Power Industry,British Virgin Islands,0.010213048,0.010213048,0.010051815,0.011329242,0.010090501,0.012557676,0.013456088,0.013912841,0.016575653,0.014414004,0.014411871,0.020690355,0.019712266,0.019851167,0.014996675,0.015363874,0.009068136,0.023984746,0.023905177,0.0189864,0.019239073,0.022004924,0.02386186,0.019327698,0.019229802,0.021126988,0.027763318,0.025215876,0.037711465,0.036879252,0.073996809,0.075046054,0.112530618,0.235974983,0.23024994,0.234937242,0.258216448,0.263092952,0.267934295,0.276806142,0.29081845,0.318472773,0.318767235,0.28536584,0.309573732,0.29622339,0.307874307,0.091435058,0.116204306,0.09150805,0.075521186,0.084139101
Power Industry,Brunei,0.231877789,0.231877789,0.231877789,0.228669266,0.231877789,0.231877789,0.231877789,0.231877789,0.231877789,0.231877789,0.318316725,0.43863421,0.525880896,0.632919702,0.695577797,0.710371446,0.72125442,0.967847575,1.018186239,1.050880832,1.088243342,1.167361324,1.293687259,1.451316989,1.641793037,1.739844651,1.82360737,2.070127309,2.178203416,2.033825044,2.032461803,2.071467601,2.221574382,2.634431202,2.692067877,2.626077548,2.782725321,2.52280275,2.721228237,2.864041604,2.783308128,2.684223815,2.855334453,2.729967766,2.819564952,2.37969582,2.585089229,2.644772027,3.084530948,3.38073078,3.476917058,3.35169267
Power Industry,Bulgaria,21.20978428,21.20978428,22.65685888,22.52968066,24.07429886,26.20743505,26.37923125,30.37457102,35.63515686,36.69592146,36.76984447,35.42656568,37.04928222,35.65459882,34.61318696,37.27000092,40.37050392,41.48140714,41.16285192,40.74233181,44.0897328,38.74824776,36.87818654,37.08324741,33.972879,34.32989022,34.69075729,28.60667995,28.25905843,24.25682139,24.08166978,27.37656733,24.70629539,27.4706471,26.79883471,26.79012555,26.96586939,30.3835851,30.61056323,27.83291667,29.76066609,34.38450729,29.67907252,25.63172586,27.39799861,28.20786587,24.90046217,26.27901196,22.91164795,21.24875718,17.81498294,22.08429764
Power Industry,Burkina Faso,0.001510291,0.001510291,0.00181235,0.00181235,0.001711663,0.002312735,0.02733235,0.026661048,0.029968462,0.032156146,0.044876278,0.052765528,0.052853142,0.057763993,0.06150532,0.057629781,0.076334727,0.077788638,0.077157763,0.052113545,0.073151483,0.101824702,0.084701348,0.089676715,0.093832553,0.09404804,0.104876959,0.168827556,0.175257048,0.172163241,0.180967629,0.217275665,0.234240184,0.25641748,0.225922299,0.240943308,0.254236386,0.33963808,0.36106036,0.365002839,0.385542217,0.438529152,0.460194929,0.571516625,0.514486621,0.64573381,0.57058867,0.725343311,0.773485937,0.79928409,0.789401902,0.85276937
Power Industry,Burundi,0.000352401,0.000352401,0.000422882,0.000422882,0.000399388,0.000539638,0.006377548,0.006220911,0.006992641,0.007503101,0.010471132,0.014070808,0.0123324,0.015403731,0.020501773,0.019872338,0.022519076,0.023910227,0.035049601,0.03069862,0.044943602,0.06279782,0.047822112,0.05346879,0.053079047,0.051125643,0.05681636,0.05597605,0.065453842,0.064298483,0.060846325,0.04928866,0.046524371,0.037136869,0.044496512,0.036687155,0.04894102,0.075640718,0.042882479,0.045698833,0.067366057,0.083903014,0.068687179,0.077844026,0.069386316,0.068935368,0.073757229,0.09427798,0.121321504,0.130837896,0.114859728,0.122767389
