Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Other sectors,Bahamas,0.427548312,0.451020065,0.490108081,0.475236022,0.395425229,0.196495894,0.142754593,0.165993895,0.186539156,0.248564452,0.235963041,0.030968293,0.045929897,0.028033547,0.014212435,0.015121925,0.013892648,0.015523028,0.013549596,0.013897743,0.013849471,0.014876748,0.014142783,0.014593983,0.01485864,0.014552806,0.015567151,0.015008629,0.015715761,0.015629704,0.014376638,0.015261097,0.01545063,0.01458441,0.014987277,0.015966962,0.016459367,0.017184446,0.017083253,0.016868471,0.016907745,0.013865834,0.019340306,0.01932028,0.019313448,0.01912368,0.019305328,0.020511617,0.021590687,0.021572225,0.022022692,0.022487783
Other sectors,Bosnia and Herzegovina,0.566737289,0.604366463,0.657335355,0.749217114,0.774426912,0.768415813,0.788008674,0.787760804,0.804156292,0.85980334,0.814069977,0.756183122,0.762245812,0.833034974,0.864793739,0.843458332,0.851353764,0.864508689,0.871755521,0.825321893,0.710641901,0.649799199,0.415213828,0.363265566,0.316807802,0.313878831,0.349144912,0.389031864,0.490073286,0.57825827,0.646743985,0.679643715,0.69318418,0.725599531,0.929467435,1.067903576,1.306366265,1.386537444,1.492887873,1.53192125,1.788917419,1.919287578,1.733282304,1.77525747,1.699240119,1.594204278,1.535980072,1.710656685,1.919182487,2.086220715,1.892752882,2.108391207
Other sectors,Belarus,5.900463941,6.069888961,6.263828057,6.593652883,6.779162175,7.034721247,7.292151396,7.415946439,7.564300344,7.712808729,7.780541692,7.840885242,8.186020602,8.398760941,8.430062922,8.560976271,9.060640295,9.211618325,9.217269043,9.078682299,9.160943898,8.533836632,7.755423349,6.102416392,4.939237966,4.708438867,4.812308664,5.037762883,5.220602524,5.046521782,4.815520212,4.906737916,5.380222718,5.513869387,5.891313183,6.297175665,6.476447886,6.565459856,7.046639332,6.996476031,7.244452842,7.307184119,7.439749159,7.321395231,7.47824612,7.212290452,6.90824876,7.046687586,7.173491839,6.631322709,6.187245671,6.22354529
Other sectors,Belize,0.002062299,0.001848562,0.001944477,0.002145126,0.002132731,0.002294756,0.002184485,0.002291636,0.002370239,0.002433631,0.002499673,0.002546482,0.002532995,0.002725394,0.002692993,0.002948262,0.002975084,0.003254767,0.003045535,0.003167237,0.003311328,0.003617965,0.003523811,0.003578556,0.003253473,0.003238863,0.003226685,0.003585525,0.00396491,0.004096126,0.00429921,0.004135617,0.004136144,0.004247952,0.004237582,0.004652751,0.005148612,0.004592653,0.004730364,0.004979172,0.004668788,0.004361321,0.005366882,0.005572982,0.005577456,0.004481551,0.004404751,0.004583468,0.004260361,0.004183193,0.004213398,0.009237024
Other sectors,Bermuda,0.002606833,0.002632507,0.002690397,0.003202275,0.00316046,0.003410191,0.003396657,0.003609784,0.003562117,0.003676963,0.003661241,0.003784333,0.003865524,0.004246843,0.003968735,0.00427972,0.003905046,0.004670526,0.004289629,0.004474936,0.003928382,0.004151954,0.003875878,0.004045879,0.003965793,0.003765831,0.003854191,0.003768336,0.003783806,0.003862992,0.003578348,0.003701264,0.003735245,0.003805064,0.003823932,0.004088709,0.00415494,0.004241925,0.004172868,0.004194379,0.004332396,0.003900873,0.00481075,0.004850922,0.005398082,0.005035021,0.00548214,0.005340191,0.005496069,0.005459332,0.005471582,0.005484574
Other sectors,Bolivia,0.890584775,1.639747857,2.127989117,1.685388215,1.242884394,1.325961434,1.613888455,1.181765859,1.539140691,0.958617975,0.726669732,0.739858952,0.656228118,0.719866568,0.656807918,0.716473443,0.614533089,0.619312128,1.013109833,1.441341879,1.383468336,1.632255458,1.935503975,3.085593739,3.264718137,1.57155755,1.495162373,2.248472465,1.46955531,1.473290382,1.196620064,0.944546769,0.978417639,1.066043937,0.963266346,0.933855788,0.902650597,0.903561116,0.997343444,1.134365163,1.133945967,1.216372307,1.20793098,1.220011308,1.272391128,1.331670165,1.478324744,1.521994461,1.533066024,1.781650272,1.840927409,1.840948864
Other sectors,Brazil,22.04924382,21.74192727,25.86307439,26.32705746,26.47624303,27.0384189,31.67879284,35.58403464,36.31574064,39.84379541,42.10810777,37.98955161,36.95902492,33.6216679,37.90407469,38.32943569,43.32042033,43.31865458,42.61646735,42.17222053,43.84650125,44.18234964,43.06110561,47.02363089,47.8141303,50.27247429,55.30797102,58.59934217,60.75363127,60.08273947,70.12854683,64.16039074,64.42652366,70.24643243,69.12090995,71.20023069,70.81957747,72.20716066,73.29267603,69.88618665,75.99405276,77.40276953,80.60863104,75.42552544,77.70353095,70.33242225,71.73551572,70.88791559,68.79391615,67.18338056,67.82437256,71.28958977
Other sectors,Barbados,0.007206437,0.007024247,0.007243917,0.008158199,0.007930349,0.008317349,0.008440513,0.008718247,0.008794645,0.008965422,0.008954576,0.009613003,0.009680661,0.010392954,0.039240804,0.07833282,0.100280116,0.076866022,0.092297256,0.109660455,0.103661288,0.073252893,0.041096271,0.037748622,0.042200402,0.041361975,0.053806368,0.089677066,0.11712734,0.112006321,0.115284548,0.108067522,0.125306957,0.135691498,0.133906051,0.140113793,0.142771158,0.124756083,0.124434288,0.109510951,0.099720378,0.099967969,0.083045348,0.079045238,0.078463784,0.079132633,0.078341886,0.077985035,0.077882922,0.077345091,0.078077304,0.079435182
Other sectors,Brunei,1.644031529,1.490846523,1.838145489,1.923162514,1.427023541,1.160302952,1.039238303,0.936709347,1.199527148,0.769714143,0.760683936,0.244562506,0.37321796,0.361173825,0.096872302,0.091836184,0.072399275,0.075545422,0.077348516,0.079525099,0.082699696,0.323637874,0.31820522,0.203323693,0.225552891,0.196523053,0.215524192,0.400273304,0.35788653,0.403973611,0.463285409,0.565726495,0.430249542,0.454580022,0.349090755,0.352122172,0.482337103,0.455706731,0.820666219,0.564908752,0.47610473,0.500224242,0.508382547,0.529119426,0.51641868,0.540855426,0.693835395,0.733233511,0.569279636,0.756844749,0.446147357,0.577672525
Other sectors,Bhutan,0.034053191,0.036082153,0.039249699,0.040887221,0.041142501,0.041202795,0.043088106,0.045324117,0.04791247,0.049312202,0.049529591,0.049867717,0.050100711,0.051539793,0.053048257,0.054199286,0.05677794,0.059485864,0.063083249,0.06516456,0.065920684,0.06798809,0.071256595,0.075634626,0.088157847,0.128164931,0.131047208,0.142254474,0.148076526,0.149128319,0.139361133,0.14686058,0.16270042,0.160892329,0.164434226,0.159065559,0.165974825,0.170709812,0.199577243,0.407692521,0.434970383,0.574466125,0.50349468,0.505353171,0.537111233,0.658164615,0.72857394,0.713679791,0.834650024,0.985197468,0.84831263,1.020676415
